Feature,GSM530360.CEL,GSM530362.CEL,GSM530364.CEL,GSM530366.CEL,GSM530368.CEL,GSM530370.CEL,GSM530372.CEL,GSM530374.CEL,GSM530376.CEL,GSM530378.CEL
119467,3.500467426,3.532385179,3.943641295,3.590285311,3.516699155,3.49436948,3.449022385,3.500025388,3.532827217,3.418202678
119504,6.350050358,6.720892628,8.665039027,8.589697838,7.18598791,7.84698528,7.065746536,7.074485552,8.207966228,7.64055385
119559,8.02518228,8.082225371,7.304272468,7.118742787,7.947132476,7.534679611,7.974802622,8.045616536,8.020809499,8.084701876
119587,3.765806833,4.226263157,3.728056997,3.830620732,3.878626946,4.019507024,4.133663421,4.019134478,3.826417416,4.019593822
119710,7.716384981,7.626503528,8.069594265,7.830863444,7.740842655,8.394329436,7.416433857,7.405060284,8.148555967,8.082159654
120071,3.914626838,4.238813861,4.160393251,4.012875314,3.951432477,3.905547219,4.073373094,3.735200069,3.960067954,4.078812348
120103,7.509834662,7.233286737,5.969472498,6.40813023,6.419607256,6.202572043,6.739250296,6.246480539,6.222958938,5.71272136
120114,3.810021707,3.787897676,3.800997604,3.683262457,3.673072866,3.597983687,3.780840623,3.747843907,3.819179197,3.744830964
120224,3.839667779,4.206633096,4.052574909,4.13577641,4.044359466,4.738314285,3.96094057,4.133369345,3.861645896,3.677873328
120227,7.115796465,7.346178241,6.832673062,6.642086959,7.021093273,7.552975507,7.16683491,7.326378034,7.388281505,7.201893597
120379,3.70912514,3.989762839,3.656195432,3.534926477,3.632108452,3.977423664,3.88007842,3.960892946,3.54619334,3.699068975
120425,3.339115181,3.553372187,3.705701952,3.642064052,3.546660093,3.504796042,3.609831078,3.644522271,3.575008469,3.675274942
120534,7.804343854,8.049910768,8.265903586,7.999979322,7.500970094,8.085465902,7.574604684,7.794347965,8.228095091,7.869422287
1207,3.43291094,3.676619135,3.889611257,3.606595702,3.655420417,3.70741476,3.746673082,3.773898159,3.713644826,3.748609617
120892,3.307033744,3.409173043,3.547031828,3.246186753,3.555181528,3.529177605,3.501614936,3.470446676,3.532481694,3.702965875
120939,3.498310984,3.411172759,3.527148883,3.388829496,3.408585997,3.341658377,3.34429299,3.34710254,3.50292737,3.550197187
121053,9.034421476,8.602615555,7.437506106,7.15515649,8.196233855,8.189897676,8.6651883,8.664624144,7.981173231,8.058222687
121227,7.435297674,7.006287669,6.185526768,6.20485183,6.024234769,6.331419636,6.843546681,6.779638066,6.824150494,7.446694979
121256,3.535661968,3.409545073,3.398681138,3.420970359,3.378950402,3.414397668,3.464685068,3.476135141,3.633610132,3.400473693
121260,7.445496999,7.573348676,7.735489729,7.532953709,8.297929428,8.378934711,8.024739536,7.862839241,8.288452177,7.867613415
121273,3.642847527,3.671812379,3.80625049,3.493086814,3.485688529,3.475219708,3.540477344,3.501356729,3.492435868,3.412674121
121274,4.871334929,4.944668091,4.463698776,4.134562379,5.144966739,5.346235826,4.878507918,4.807340082,5.365403036,5.407715283
121355,3.359861475,3.410573803,3.402896541,3.367399133,3.842372874,3.68716119,3.420044784,3.263215508,5.043505677,3.359157671
121441,8.653044971,8.754247504,8.166419548,8.077385978,8.459977915,8.148535681,8.712140962,8.766297876,8.433671625,8.469747259
121457,9.549905826,9.30501473,8.13919547,7.568758022,9.469588877,9.169061549,9.32984812,9.34432299,9.540193547,9.316905474
121506,3.778670916,3.985971165,3.497809198,3.548040738,4.093668105,3.83036814,4.071934581,4.279978153,4.339374374,4.166017058
121512,6.816071619,6.98142459,5.33187227,5.666743884,7.723326799,6.855427721,6.302587521,6.417475202,6.882174553,5.764158316
121536,8.575665836,8.696283396,9.210533207,9.063781683,8.51536741,8.50740538,8.80208507,8.836945416,8.605023061,8.91502259
121551,3.486916264,3.72376211,3.476004094,3.591587917,3.913659466,3.664918845,3.525515769,3.473868669,3.345610667,3.579833467
121601,3.37876293,3.487069033,5.783447039,6.105742718,3.681125181,3.473790588,3.530229857,3.5777391,3.403612268,3.555349709
121642,5.152577369,5.129433697,5.352985198,5.283306951,5.7456467,5.891246885,5.232060603,5.396521531,5.872133663,5.382245756
121643,4.033019505,3.834882288,3.929867858,3.704000157,3.935332797,3.9317654,3.643607847,3.962620634,3.790966584,3.949939053
121665,8.155432213,8.250208942,9.09270856,9.186970562,8.296649307,9.019257742,8.485262517,8.470726549,8.499438384,8.591553402
122060,3.609866104,3.84449973,3.578940632,3.434852455,3.092750814,3.468584974,3.473396978,3.334280443,3.246179092,3.704271903
122402,3.192602882,3.521629677,3.563276718,3.680052942,3.704373803,3.502600236,3.792203271,3.65991669,3.545784469,3.627470374
122416,5.114109164,5.291572383,4.518846081,4.783569017,4.387874026,4.490429282,4.976878877,5.127853323,4.767487379,4.959020674
122509,5.02193366,5.242961806,5.587304946,5.94986427,5.54323251,5.944477757,5.579703189,5.666506153,5.802429604,6.042823791
122525,3.9364804,4.140921764,5.223421314,5.357509282,4.816063086,4.676973284,4.129581172,4.23692227,4.730876135,4.511348934
122553,7.617603034,7.816313393,8.286168307,8.309392817,7.984514808,8.08636549,7.989569631,7.998591361,7.806052742,8.039866698
122622,3.918632668,3.989404717,4.623023847,4.411808936,4.1256725,4.07557646,3.780621471,3.778701699,4.242162359,4.425511163
122704,10.50455733,10.53973325,9.538183251,9.220718436,10.27075503,10.3302196,10.34033292,10.343403,10.23286576,10.25390907
122769,9.874402257,9.809045612,7.817735049,7.963874287,8.912108792,8.418365375,9.608207776,9.639471355,9.043635234,9.106943159
122786,9.808845616,9.868030006,11.26912609,11.30648911,10.33493291,10.93223508,10.25086723,10.2324676,11.20140871,10.61776671
122809,9.338257809,9.307805985,9.302392091,9.374638086,9.608864791,9.215608372,9.558317126,9.527643851,9.298998769,9.185365873
122830,9.104002111,9.080433851,8.543587663,8.670268841,8.958293693,9.034624216,9.443047968,9.343056794,9.214021021,9.334495157
122953,3.953463682,3.987091475,5.48492344,4.943156138,4.538962489,6.39025387,3.897358725,4.10872788,3.983869321,4.479210706
122961,9.33331489,9.319303318,9.513633991,9.583038382,8.803740572,9.317088396,9.140382152,9.186584453,9.389657843,9.565915287
122970,3.612798817,3.835278168,3.463506112,3.498540772,3.692877685,3.748800599,3.714508465,3.938054454,3.646820491,3.772612499
123016,7.146986992,7.415434714,7.267668767,7.348863879,7.326224704,8.022305172,7.409884893,7.46584417,7.589272224,7.863243359
123036,3.246179092,3.132140945,3.308840155,3.340865191,3.246301751,3.194339384,3.181150206,3.26043384,3.23771046,3.126887774
123096,5.67892097,5.589993262,6.818103557,6.832799173,5.210124854,5.736782849,5.490463792,5.612097171,5.905096954,6.361670244
123169,8.258842074,8.310130581,7.986694751,8.138016465,8.029147297,7.655100986,8.15656556,8.195408817,7.713686358,7.786548694
123207,3.404790384,3.502517064,3.705277038,3.865496617,3.348230587,3.544744971,3.523554841,3.327271831,3.551021114,3.420158368
123228,4.734134078,4.469030579,5.130589086,5.305625968,4.54731653,5.150775297,4.346179289,4.565868361,4.208784244,4.827366282
123263,7.967462005,7.847520463,6.830129639,6.740260555,7.480122528,7.29158979,7.588273901,7.568127361,7.394279792,7.253406804
123283,5.90310239,5.73549451,6.254939757,6.423020357,5.932736165,5.515066971,6.03009781,5.803788598,5.39572035,5.789538195
123355,6.202870005,6.250966887,6.216963175,6.386625438,6.283374681,6.166756088,6.414157918,6.202396091,6.390710342,6.477345211
123606,6.766563114,6.60297417,7.552155568,7.412923137,7.106269526,7.243530112,7.31129964,7.322553768,6.911827517,7.118165403
123688,3.883493961,3.943160028,4.034826094,3.828207874,3.761861499,3.900948592,3.881919848,3.976084343,3.936313479,4.044725295
123720,7.659431374,7.573374409,7.643809462,7.729523831,7.440240112,7.552655005,7.372439101,7.618707409,7.655550065,7.434131176
123775,3.792470515,4.010378168,4.492102086,4.271819208,4.012658004,3.987066658,3.967163511,3.898237932,4.035969514,4.225367219
123803,4.912481518,4.733133449,5.211253327,5.023569364,5.171901527,4.54773744,4.820844315,4.994536736,4.922491698,4.725747077
123811,8.50303894,8.681727922,8.092573353,8.154511903,7.973108426,8.444052264,8.555386725,8.530177248,8.360736825,8.535320741
123876,3.302501964,3.517192782,3.373941354,3.287823138,3.336527494,3.327889287,3.547978093,3.414758863,3.373117224,3.480520268
123879,7.711162263,7.66956892,6.669590465,6.544075186,7.200026524,7.464550032,6.985013768,6.79591298,6.951023227,7.356634455
123920,9.109134731,9.103132002,9.846261287,9.964635687,9.01965037,9.476568562,9.209338341,9.036074461,9.260032667,9.448665914
124045,4.92981904,4.809641018,4.567086608,4.442719433,4.801883883,4.587526882,5.021776602,4.781919313,4.68625627,4.855258071
1241,3.587743095,3.367278491,3.772251949,3.676700839,3.528221039,3.537430964,3.568151053,3.550771179,3.522415236,3.787043666
124245,6.998575607,6.933390444,6.394797036,5.687725647,6.517884034,6.41451515,6.797485475,6.840064288,6.132907212,6.306487385
124359,9.210519401,9.006645729,9.182242109,9.179794266,9.365097656,8.949010182,8.991986595,8.96704689,8.675506311,8.596773611
124401,4.180798135,4.167033622,4.253292415,4.152403315,4.404178016,4.224016614,4.353703141,4.234063251,4.269179731,4.388458669
124402,4.92525424,5.026116227,4.864450781,5.214989766,5.046889233,5.231491676,5.084043385,5.059468829,4.914825835,5.104646939
124411,7.592169427,7.909094951,8.444654199,8.446241195,7.897897192,7.940127913,7.867504418,7.958848926,8.227161386,8.27800274
124446,8.69283624,8.776779301,8.795873923,9.107234977,8.913353875,9.336733177,8.702209525,8.674236532,9.293649072,9.383992758
124454,6.426003317,6.469041685,5.912078639,5.927070299,6.103760919,5.791648355,6.530818294,6.156687626,6.544938995,6.254129986
124460,3.676544026,3.746761776,3.670589,3.361857395,3.693427505,3.660646458,3.584355552,3.662053548,3.621660465,3.501649633
124491,7.460816173,7.381980597,8.092240678,8.247713504,6.778913422,7.176606537,7.708784974,7.60562511,7.674802239,7.850091585
124512,9.199033298,9.155480331,9.651731796,9.743385181,9.248251509,9.90285808,9.163379804,9.232630899,9.597218501,9.655484266
124535,3.302574366,3.375253781,3.423492517,3.279085796,3.204032267,3.210827136,3.347275756,3.420560307,3.417597985,3.363147257
124540,6.803225514,6.391683115,6.727008491,6.500623447,7.005361035,7.086517348,5.918051472,6.264510512,7.187181838,6.870698432
124565,6.88926279,6.632039845,5.871433128,5.325737416,6.690041958,6.16605136,6.679750506,6.776039643,6.534417119,6.507385663
124637,7.610013756,7.414002461,6.488196897,6.339308619,6.906147203,6.364580347,7.403522985,7.29650932,6.916778601,6.934356034
124790,4.014913518,4.041313256,4.024170059,4.19915767,3.816140595,4.127241718,3.494379335,3.876734938,4.026674289,4.310175609
124808,9.065155492,9.034644726,8.353459451,8.258130364,8.970282727,8.66594816,8.853613246,8.743686024,8.526388503,8.78520441
124842,3.656654538,3.790232401,3.546805913,3.792420006,3.84498206,3.858729185,3.769880555,3.788494712,3.875502032,3.607708511
124923,4.056968776,3.815052557,3.95146786,3.697667547,3.776772552,4.047963374,4.113613558,3.961101326,3.94978251,3.855773279
124925,3.941415116,3.86804775,3.94494922,3.63548191,3.756347812,3.577245214,3.636857583,3.686848625,3.795705789,3.532785864
124930,4.327572068,4.098762261,4.362668082,4.252296073,4.700032398,4.742564197,3.925949603,4.335487564,4.814450941,4.762851022
124935,5.00005987,5.108735659,4.692493615,4.695655975,5.794225281,4.796910202,5.268050811,5.316677032,5.010348412,4.829717891
124936,6.87438938,6.695775973,8.505518067,8.43770892,7.406858892,7.734445661,6.347921056,6.063597145,7.339134804,7.130987969
124961,3.82104291,4.12223409,4.685838309,4.774087194,4.392065159,5.271061245,4.508647304,4.132869674,5.140201443,5.572575904
124975,3.488778015,3.659090972,3.599642647,3.556748444,3.590771052,3.557120991,3.772491749,3.56911956,3.609530757,3.482449952
124976,6.331646045,6.494765065,6.753990159,6.535858595,5.057126376,4.815105548,4.929549666,5.029383554,5.513710148,5.237975857
124995,9.523204927,9.407273374,9.182531488,9.430741164,8.812215069,9.509857774,9.138323489,8.931343924,9.487146639,9.484002625
124997,5.73422404,5.400065772,5.698249977,5.494373995,5.503132419,5.75591645,5.550877648,5.329300865,5.641671497,5.526752282
125058,5.523163906,5.316788974,5.4842302,5.691189781,5.373480897,5.390936046,4.871712339,5.046488458,5.230199701,4.935645324
125061,4.608172532,4.295952656,4.562715631,4.266987422,3.993441675,4.173210697,4.07419774,4.473322057,4.222738705,3.978138871
125111,3.864590441,3.84861106,4.519768103,4.735082762,3.947062098,3.749086512,3.815204068,3.758747015,3.645271116,3.825732008
125150,8.347023257,8.399514498,8.666861922,8.854962811,8.254349081,8.331955913,8.607920882,8.755405685,8.924359321,8.720381024
125170,4.387240058,4.255886144,4.80392356,4.936568657,4.247841156,4.426673754,4.347946967,4.262007785,4.604298282,4.505981023
125206,3.699652424,3.880192129,3.864864933,3.497629438,3.742772463,3.743795216,3.696508382,3.851307687,3.818101651,3.748081415
125228,4.600723978,4.586205576,4.195964866,4.345366593,4.308182535,3.987153484,4.811228069,4.430683256,4.189925678,4.044526474
125476,10.72626521,10.78650602,9.66538351,9.527326273,10.13897354,9.792686207,10.55647571,10.54199277,9.871563877,10.11725745
125488,4.039854976,3.689051809,3.593987565,3.77978241,4.47037613,4.107157528,4.041695343,3.780726272,3.969572901,3.991106265
125919,3.276398019,3.275767457,3.313204881,3.236756522,3.313213175,3.206925392,3.424150751,3.18149183,3.297771758,3.29320571
125950,5.963521803,5.968446892,5.032359212,4.900739156,5.099224113,5.239965626,5.825125596,5.733074692,5.431611078,5.544270992
125988,9.195639655,9.348254038,9.45049796,9.454356095,9.569126568,9.651035089,9.471664354,9.497703791,9.566120966,9.552477121
126003,9.384783723,9.281308165,8.565849236,8.809590269,9.242792513,9.239646614,9.142224154,9.221317817,9.255269517,9.339765056
126070,3.751488586,3.647331413,4.272007955,3.92792552,3.725344221,4.095793046,4.204084205,4.266510908,3.67285077,3.969501044
126074,5.51841326,4.864927697,4.92261013,4.451506583,5.090332375,4.356293147,4.579506011,4.548426482,4.56230032,4.421316491
126075,4.94800802,5.067462029,4.840366163,4.935439632,5.285697626,5.129436644,4.752264045,4.761620881,5.47614265,5.207756684
126119,5.332281032,5.446353103,5.090105233,5.187887962,5.664939805,5.134340329,5.50747823,5.053481552,5.286354562,5.536939872
126129,5.290775958,5.200477233,6.014419481,5.889737299,5.352778306,5.831833054,5.68227344,5.579640665,5.883748971,6.481202045
126133,6.386616957,5.837436055,5.442668168,5.7028351,5.916577922,5.710580104,6.340099985,6.186017142,6.110112189,6.469484652
126259,4.026396466,3.83286876,4.05220425,3.951857341,4.139902808,4.085902454,4.021432168,3.824000498,4.19678138,4.032441957
126272,3.972533366,4.529347837,3.908625293,3.736636389,4.305378642,4.234435649,4.332324803,4.328348355,3.971637436,4.208853186
126282,8.533323321,8.475837813,10.60497994,10.59394261,7.868155767,8.666287511,8.706561274,8.683688922,9.13803397,9.481948994
126298,4.097902372,3.956022511,3.940435486,3.938132525,3.907982989,3.947816806,4.117838325,3.892338808,3.988511671,3.915535911
126308,7.713557496,7.760969499,7.879533412,7.817455788,7.745839182,7.895982392,7.9120153,7.859349169,7.897675783,7.678236362
126321,4.629788792,4.611027682,4.24272316,4.370308314,4.770179646,4.581580856,4.714965131,4.3567588,4.996941419,4.427738812
126328,10.71480616,10.76317619,10.32105138,10.51277226,10.41400364,10.70599793,10.48759401,10.42862009,10.68838676,10.64423749
126370,3.921630635,3.943342464,4.033891334,4.110704724,4.252511657,4.211248877,4.067473767,4.46265686,4.034087456,3.990877546
126374,4.842734623,4.734436295,4.648466654,4.92863126,4.435772688,4.112706214,4.464693422,4.412084159,4.568373135,4.520444106
126375,4.687137807,4.82268665,5.36879084,5.871493597,4.425281386,4.872558519,4.838248002,4.731613635,5.448325181,4.915732537
126382,7.065009841,6.949478133,5.93660082,5.966516769,6.531469916,5.875084033,6.980072998,7.026691452,6.110095184,6.204070274
126393,3.754003313,3.761356596,3.881195602,3.471280158,3.420007033,3.589097511,3.688452716,3.591873805,3.580806922,3.585602712
126410,3.679505142,3.697155621,3.626781372,3.727113455,3.687859458,3.689151427,3.642349387,3.680925197,3.533721663,3.574951458
126536,3.758332416,3.578489153,3.546103493,3.564740526,3.543843707,3.785560003,3.454826301,3.448930879,3.863607318,3.569047794
1266,10.38838289,9.971645542,9.539329966,9.458336362,9.609779847,8.716984841,10.65018896,10.80151892,10.93574531,10.61502779
126626,5.498232431,5.591771062,5.454280051,5.776976346,5.731195758,5.565713715,6.112153719,6.228654846,5.918732349,5.714239579
126661,4.124933663,4.163413906,4.237789541,4.189244518,4.31289249,4.330318411,4.286443794,4.331162815,4.286436491,4.288157492
126668,4.79641968,4.434852128,5.388722527,5.606780273,5.220346068,4.869797321,4.920709339,5.085228317,4.746739852,5.174499598
126669,9.954476634,10.04425177,10.62970816,10.56490173,10.13436527,9.903220307,10.10434273,10.15384162,10.03675925,9.993014216
126731,7.296372622,7.601640144,6.714113217,6.123250092,6.796790482,6.814374716,7.58761897,7.648195706,7.091256365,7.16669383
126789,6.889973809,6.520088642,5.781382385,5.765295728,6.573193013,6.078241073,6.354157293,6.623621894,6.205845847,6.013180964
126792,6.243770227,6.287223563,6.439918729,6.462092069,6.418947024,6.412995176,6.626311113,6.508514246,6.263533274,6.422387753
126820,3.389085079,3.391884417,3.414097177,3.131512634,3.322034255,3.51414841,3.410874665,3.323577486,3.430514786,3.629660039
126823,3.991553744,3.990331495,4.35247789,4.24631887,3.982267752,4.661634215,3.679974596,3.788026922,4.681521262,4.514852235
126917,7.418535012,7.419085738,6.290427637,6.450257368,7.506340824,7.274770044,7.458760853,7.353379839,7.6758236,7.284480496
126969,3.60496766,3.448440139,3.962346733,3.613825709,3.520155959,3.539207069,3.538916819,3.620272477,3.688600688,3.766220056
1270,4.236697222,4.132584728,4.285192664,4.373027189,4.378178175,4.048325577,4.302046852,4.289521901,4.227432578,4.077831915
127002,3.526734794,3.574057313,3.46810458,3.410443036,3.443616903,3.625364977,3.736285365,3.536371771,3.64180067,3.516977589
127018,9.235738597,9.280735301,8.530835512,8.523090835,8.855805725,9.478155602,8.422758628,8.499732072,9.393604679,8.801040116
1272,3.63205505,3.355266699,3.337404548,3.483340762,3.860400225,3.463632555,3.497737586,3.467839677,3.377599513,3.367561229
127253,9.558987357,9.654051593,8.343663153,8.617834196,9.150488212,9.213288783,9.407770973,9.31793904,8.966742282,9.047104078
127254,3.317478649,3.22762419,3.174694764,3.05123049,3.095963946,3.095175858,3.271657252,3.210264652,3.298838986,3.232196046
127255,3.932389518,3.987533688,3.623793556,3.555157191,3.405918365,3.552146768,3.848242446,3.811502153,3.811325124,3.896636913
127262,9.176459737,9.047142547,9.658911644,9.801722451,9.672423249,9.852757282,9.180699187,9.214538508,9.442582403,9.272755895
127281,9.200627748,8.929125912,9.297143644,9.122169015,9.244926238,9.070028513,9.202828568,9.183180677,9.016933462,9.18582976
127294,3.930743798,3.796177585,3.632231965,3.770078628,3.897044411,3.799533393,3.789512539,3.761354089,3.931484035,3.746052246
127396,4.1305524,3.979640611,4.205687962,3.788998952,4.053635134,4.021181011,4.006893714,4.138195704,3.970294151,4.177938511
127428,5.536182102,5.672404561,5.15352366,5.259474286,5.563667764,5.393519406,5.610920757,5.497765368,5.516553155,5.702013097
127435,3.498285923,3.510148315,3.407168838,3.286144426,3.616076233,3.496368955,3.512021043,3.725474748,3.634636449,3.634636449
127495,3.568350024,3.621553936,3.814368204,3.506350203,3.632793482,3.670780736,3.521961764,3.531914919,3.654819205,3.729707508
127602,6.391380803,6.482894684,3.913698643,3.394305377,4.076444576,4.157387213,4.335855815,4.3911724,4.659552023,4.490650529
127687,8.550313568,8.669069921,8.60091218,8.502785327,9.306760443,8.497854368,8.555659039,8.599776136,8.69397468,8.464441145
127700,4.19168828,4.38146726,4.589411481,4.316077331,4.315974535,5.100628056,4.22459404,4.227995388,5.147487954,4.887914755
127733,3.697729225,3.737312716,3.658399416,3.670617325,3.930568026,3.606959001,3.695399463,3.715146389,3.507384411,3.541839285
1278,3.290563034,3.226564834,4.36386649,4.464375512,3.389063129,3.647517051,3.527751352,3.573799408,3.743104744,3.699406029
127829,6.493675404,6.57325651,6.964671704,7.045737616,6.890411606,6.927861242,6.707044906,6.734376926,6.906748504,6.809789745
127933,7.126341041,7.316427426,6.715654359,7.168951216,7.418498889,6.902625858,7.057690347,6.80758854,7.002927254,6.698574242
127943,5.329662186,5.500209832,4.243747709,3.946506229,5.202395175,4.590647898,4.418669105,4.608530952,4.323179047,4.291225491
128061,9.1784676,9.252596541,8.527680081,8.473922737,9.189719007,8.692933199,9.04618675,9.064908372,8.810214905,8.731059523
128077,7.390964735,7.495844612,7.628398038,7.900919255,7.191146423,7.155037102,7.611956868,7.745816942,7.590368801,7.723765707
1281,3.478874458,3.386086128,3.550494397,3.380241985,3.466712528,3.35053823,3.495571255,3.435087698,3.402421624,3.614929611
128153,3.35382783,3.177728768,3.34645553,3.296345385,3.255023935,3.187972342,3.288209528,3.194610465,3.334355432,3.364763181
128239,7.585932257,7.277348652,6.159480571,5.996663546,6.592586403,6.688580056,7.483586755,7.64889979,6.484717261,6.915096803
128240,9.632961327,9.5886808,9.701200726,9.591434765,9.57336124,10.20928009,9.664591026,9.594666058,10.1583843,10.07787
128272,4.551678456,4.04784124,3.773136628,4.085270197,3.864071801,3.840828302,3.876339305,4.202346631,3.715257204,4.230756937
128308,7.812521399,7.729401106,6.957807334,6.984238195,7.677020696,7.420093933,7.702439588,7.491699456,7.613411656,7.757950593
128338,8.941695935,8.854628323,9.551115778,9.51136717,8.874191072,9.115361093,8.682104662,8.73682909,9.149953202,9.355694933
128346,3.826064372,3.747942377,3.779973764,3.71168101,3.752861845,3.881708944,3.735729879,3.764418689,3.671175384,3.809963353
128387,5.054097387,5.288550857,5.535274617,5.414823364,5.179918041,5.910686729,5.240128269,5.149205271,5.527156907,5.591455608
128486,7.080216811,7.256045512,7.380066822,7.491290688,7.660226769,7.109953555,7.556632571,7.494335175,7.054176681,7.380066822
128553,3.712972749,3.806659334,3.6220408,3.765202844,3.668493629,3.706290504,3.805744589,3.736285365,3.673950007,3.916884235
1286,3.313118157,3.252020804,3.359620996,3.370885127,3.368626904,3.128480167,3.253208655,3.298497817,3.309451959,3.116443942
128637,6.962822818,7.074842361,7.414247788,7.630774149,7.549438814,7.447450579,7.351205492,7.404289091,7.369484601,7.239889935
1287,3.774886537,3.367228635,3.658981107,3.492049797,3.520086189,3.412112079,3.564047678,3.564659321,3.517252002,3.443431877
128710,5.05241201,5.030259598,5.604449512,5.535752841,5.108181627,5.303470433,5.210038947,5.221152919,5.420620131,5.349720626
128853,3.944776992,3.814832649,3.618517701,3.64257608,3.929867314,3.794892214,3.603764915,3.624944273,3.765665339,3.87107034
128854,4.188669625,4.423448064,4.44646368,4.575147708,4.341228657,5.147475416,4.348097506,4.659379487,4.982474726,4.661973802
128861,4.100283374,4.104532065,3.933778676,4.095530836,4.229037401,3.909547865,4.263604438,3.950579552,4.350970437,4.150848005
128866,9.137189064,8.89936521,8.966779063,8.872721631,7.673240807,9.254799912,8.072583259,8.339703968,8.24620755,7.338292755
128869,8.111482964,8.035062091,7.476037253,7.390600468,7.623675384,7.710146274,7.896236223,7.870161634,7.727122881,7.713559435
128977,5.241549788,4.87259923,5.514519609,4.857976484,4.965172404,4.926325439,4.950390061,4.930360261,5.158397051,5.16581679
128989,6.944012027,6.989616613,6.987523944,7.256216038,6.825534545,6.985511516,6.975402407,7.013689714,6.96631824,6.949667904
129138,7.51020106,7.590475154,6.799834543,6.825719725,7.161123232,6.897674526,7.320494215,7.619470426,6.890592856,6.849153556
129293,4.257772345,4.15947603,4.246573287,4.037758134,4.203423742,3.98440173,4.07383991,4.07413614,4.059850254,4.238972588
129303,4.458250488,4.486293705,4.920131654,4.486305334,4.319641285,4.476736436,4.280420489,4.236942782,4.568207552,4.550402351
129401,9.479336143,9.588886936,8.074068497,8.169734228,8.841627262,8.459698005,9.548482822,9.516625116,8.563357076,8.79048144
129450,5.740039381,5.613648999,4.876076861,4.632474476,5.481812201,5.247877511,5.327009473,5.305624829,5.135691589,5.216565487
1295,9.887205801,9.929861674,11.44267614,11.33128921,11.46179116,10.69889586,10.02419013,9.931761275,12.01189132,10.82545711
129531,9.221040822,9.274586948,9.373113213,9.357662276,9.250782063,9.4993222,9.299447853,9.447055283,9.601382974,9.643112695
129563,4.991782769,5.139543361,4.742615472,4.606314114,5.061299027,4.694554277,4.990821022,5.329093692,4.790251488,5.123729548
129607,3.934026149,4.239123485,3.616168077,3.73940932,3.757805517,3.661924451,3.712753255,3.847180861,3.897895949,3.792755116
129642,6.396470941,6.360666131,6.193933859,6.125505488,5.980766221,5.711387597,6.529966373,6.404396737,5.321517946,6.450474886
129685,6.685435884,6.403243882,5.611193019,5.284161867,5.43287518,5.136221067,5.564057634,5.556877489,5.511105759,5.959785132
129787,4.586181672,4.529072323,5.075592815,5.143706539,4.481229681,4.867589197,4.723704702,4.748759425,4.552684176,4.769942341
129790,4.936722126,4.950468802,5.160090205,5.423113609,4.875107251,5.128808148,5.093150578,5.386947728,5.099413759,5.368274049
129804,3.570212071,4.1213519,4.541890157,4.698842421,4.553980463,4.288650609,4.794760299,4.87433722,5.091810485,5.105545149
129831,8.600017274,8.471764674,8.485167909,8.497346365,8.561333703,8.583573545,8.626186225,8.672057488,8.898722292,8.701388208
129880,3.382212306,3.47823561,3.628969792,3.487282623,3.436289646,4.125257187,3.445889536,3.692045617,3.615210988,3.466819553
130026,4.57189695,4.305136394,4.099306999,4.189523713,4.133799609,4.210988809,4.016832062,4.219110498,4.071503375,4.177070425
130074,4.826587845,4.897224722,4.240357399,4.252926338,4.784072554,4.825479321,4.637745533,4.699191843,4.614423761,4.247619859
130106,3.503723449,3.619631458,3.499463858,3.482837335,3.575378863,3.682123176,3.791459026,3.59243978,3.792890284,3.569577947
130132,3.796415498,3.979256114,4.908073617,4.655184127,3.994310823,3.842205449,3.792528635,3.760139216,3.6663968,4.2264861
130162,4.372948792,4.191945006,4.186218166,4.189619225,3.995486407,4.534273031,4.13796396,3.907671249,4.688069833,4.274820774
130271,3.617413348,3.640282241,3.51749241,3.527326453,3.371312932,3.334962178,3.448270334,3.170551203,3.448048195,3.434056111
1303,5.665632208,5.836150525,3.931374534,4.228336056,5.285341516,4.478457936,3.499615793,3.548044562,3.617385948,3.497001857
130340,3.558024501,3.575431246,3.541363455,3.494645851,3.783980001,3.698895218,3.662210817,3.692360034,3.633417644,3.609342801
130355,7.669959757,7.615104351,7.804361793,7.789102407,7.978555355,7.496722713,7.694618806,7.73312161,7.688648224,7.582071952
130367,3.419649197,3.428136149,3.47785814,3.507423466,3.761135962,3.492905276,3.549969628,3.639755543,3.462863098,3.574451552
130497,3.469528758,3.353660913,3.550798569,3.558906078,3.457323763,3.269136004,3.513439428,3.515622084,3.396648286,3.491439159
130502,6.308027418,6.241685521,7.488499686,7.460499203,5.3692147,5.636711025,6.241072601,6.063150685,6.830976936,6.377809914
130507,8.232921138,8.159310519,9.325150497,9.348430086,8.380656103,7.782392203,8.257949092,8.171393382,8.066847837,7.983407183
130535,5.631652512,6.147735605,7.131287019,7.248835236,7.005510194,7.446510416,6.478285721,6.359659392,7.237390481,7.328546903
130557,5.859385485,5.495966489,5.886620932,5.902198111,5.481026734,5.831280423,5.452954372,5.254515088,5.52206081,5.79043056
130560,3.977776569,3.985209448,3.611943601,3.891735418,3.868867196,3.856387546,4.025263218,3.924177975,3.876442445,3.865766856
130574,4.380106718,4.449864995,4.142742508,4.323374738,3.555266495,3.654315038,3.644065069,3.728734421,3.664012798,3.563944418
130576,3.69406924,3.605859363,3.365280356,3.488735792,3.625661676,3.540739301,3.548124915,3.606052232,3.455507325,3.525062554
