Feature,GSM530359.CEL,GSM530361.CEL,GSM530363.CEL,GSM530365.CEL,GSM530367.CEL,GSM530369.CEL,GSM530371.CEL,GSM530373.CEL,GSM530375.CEL,GSM530377.CEL
23657,8.257131279,8.304633224,7.125066886,7.146779615,8.907089013,9.809573222,8.658440328,8.705307847,7.926299747,8.27963999
23658,8.615838445,8.617750597,8.021357532,8.042675326,7.489311764,8.037585623,8.401746766,8.661719197,7.977602495,8.336788602
23659,6.182852464,6.266919727,6.541748592,6.572417723,6.49354744,6.451871173,6.290429046,6.166422302,6.171436924,6.284901585
23660,5.761175683,6.033420703,6.339905526,6.198618151,5.981102668,5.973767419,6.074607661,5.997198416,6.141789084,6.053861656
23670,8.775760654,8.58070766,9.601431942,9.724735738,8.349565947,8.176957049,8.348471339,8.338805078,8.211050762,8.506445801
23673,10.38127199,10.37583685,10.433596,10.37587671,10.73708207,10.79934745,10.6445557,10.57040384,10.8260864,10.76025096
23677,9.680236072,9.579049387,9.635994376,9.659914173,10.65073829,10.54241842,10.34639711,10.32331597,10.16017425,9.894834985
23682,7.716690221,7.595469935,6.91262527,6.751306621,5.082151459,5.441459091,7.056731503,7.064019737,5.405897275,6.684025504
23683,9.471018526,9.293836117,9.454808441,9.492823496,9.31841274,9.339499044,9.641542754,9.672138719,9.430195134,9.681062359
23704,3.723858175,3.741544211,4.442432545,4.40264035,3.88012268,3.50234402,3.437046231,3.529075051,3.833771908,3.843698043
23705,4.668451445,5.102159325,4.513325791,4.420958074,4.530794963,4.932671266,4.427192634,4.347348458,4.846264802,5.047368377
23708,8.218128778,8.449548639,8.128569277,8.006253276,8.633112839,8.743597925,8.552981755,8.466443247,8.43186954,8.649600985
23710,8.635408223,8.193938764,9.793324467,9.846074968,8.431429387,8.937054142,8.054376667,8.137758952,8.343268168,8.624263316
23729,5.485720241,5.565905196,5.337915875,5.12602684,5.329554887,5.492408796,5.408479149,5.421332216,5.252224871,5.414853065
23741,11.61042468,11.39167101,11.22461714,11.33451924,11.24362871,11.25432923,11.03746305,11.2692617,11.09432862,11.14319323
23743,4.51763993,4.429151429,4.12320539,4.150978189,4.31862252,3.826568182,4.453704339,4.329046642,4.047736392,4.567151006
23746,4.064097961,3.785865356,4.03928848,3.852176668,4.35042855,3.986927316,4.083667145,3.988250239,3.987801948,4.19709234
23753,9.665187147,9.634349197,8.083935535,7.917530729,9.246742068,7.64916891,9.194491584,9.068731166,9.099108946,8.640004087
23759,5.131687171,5.401316155,5.013740554,5.012360812,5.096628263,5.15499422,5.467995297,5.334289695,5.093899162,5.079012259
23760,11.10049935,11.3323941,11.01630886,10.94691938,11.1841231,10.92051981,11.28084289,11.18324647,11.0366134,11.01626987
23764,9.585835601,9.453287503,9.57082417,9.699607928,9.42246648,9.599827672,9.14624453,9.237166156,8.61875493,8.948829808
23765,6.685443284,6.856889683,5.928930944,5.767927058,6.972458267,6.91042899,6.873501903,6.681107391,6.860732673,6.85247228
23767,4.297464455,4.240972459,3.991563001,3.97825106,3.946529429,4.08526647,4.125127935,4.196630014,4.068310216,4.092942647
23770,5.424564611,5.445875897,5.627263995,5.746704434,5.645404205,5.69858314,5.372101673,5.433235467,5.644993489,5.53586431
23774,7.274859195,7.412158305,8.020382099,8.048458678,7.325529585,7.550202707,7.834150356,7.786765817,7.773369585,7.637161925
23780,7.584197193,7.586643172,7.390164577,7.437963786,7.438950882,7.444003735,7.338704232,7.515131094,7.537199776,7.520450033
23786,8.544148922,8.550035257,8.533723673,8.504084286,9.012355015,9.201754548,8.541542451,8.621604047,8.732682882,8.682596863
23787,12.11199639,12.30088849,12.21987668,12.14052194,12.32925247,12.38848762,12.29703161,12.2357405,12.40346244,12.18752278
23788,11.38551218,11.29198523,11.02627508,11.02822558,11.20121472,11.2704242,11.32903864,11.33084774,11.15528702,11.13533943
238,4.538063626,4.318901747,4.17423647,4.302413029,4.242618939,4.347641017,4.377662712,4.446512543,4.297218141,4.423862703
239,3.914875328,3.742928043,3.709160389,3.824396166,3.56362621,3.680984032,3.622301044,3.908817117,3.565795372,3.708342142
2395,8.690858532,8.156009499,7.335103701,7.338116147,8.00384666,7.826040652,8.070339846,8.196635675,7.981995687,7.85137341
24,4.175223086,4.16843024,8.39722231,8.668590969,4.359327503,4.388815153,4.396435337,4.304407776,4.287230011,4.424163174
240,4.185456843,3.991372581,3.890080975,3.693137774,3.982008953,3.831284606,3.954726557,3.912666337,3.840636008,3.950955776
241,4.557535743,4.732873592,4.612019442,4.741936041,4.727821535,4.738017432,4.824898901,4.514721349,5.152433126,4.898572217
24137,9.404739771,9.370508256,7.727720363,7.764928046,8.238021342,8.390699911,9.697779769,9.552920804,8.671655622,8.957754356
24138,7.898418626,8.143823254,7.056099678,6.926211888,7.273065049,7.983822911,7.863946083,8.018378768,7.094712443,7.867770523
24139,4.570522321,4.278633235,4.550043277,4.34166123,4.518955187,4.653787638,4.597223358,4.65538874,4.689262999,4.934457341
24140,8.105789662,7.653020703,6.746697942,6.852627792,7.651057311,6.832963512,7.320431375,7.465341536,7.527831844,6.881421196
24142,5.043490597,5.077321021,5.352233047,5.449071411,5.049629007,4.836095377,4.924126549,4.786137792,4.957001809,5.278457428
24144,5.319851652,5.324928598,5.317992953,5.731240311,5.641382725,5.600425261,5.445087711,5.454137547,5.227838301,5.428712135
24145,7.743707783,7.745284942,6.684735805,6.851325154,8.147909529,7.46179894,8.091683451,8.19942047,7.879283537,7.405244589
24146,5.087047658,5.462460219,6.001489305,5.655131288,5.468636916,5.906876734,5.405206509,5.364022141,5.630483062,5.783679272
24147,8.648875295,8.636889275,8.450452752,8.403217767,8.625602804,8.187722502,9.078560063,8.84496142,8.360833161,8.297140466
24148,7.645177744,7.623570847,7.620428894,7.991288223,7.242348468,7.599681079,7.556419215,7.479788243,7.618579886,7.622334663
24149,6.336420078,6.180774552,6.675999628,6.94964933,6.308883106,6.471861722,6.307887702,6.225212907,6.492667378,6.394871275
2444,3.721331407,3.484648938,3.482148787,3.55993306,3.604669047,3.392903705,3.591142072,3.631102945,3.539739782,3.527007412
246126,4.788692274,4.56651814,4.672597778,4.826764007,4.161067203,4.720016635,4.297980043,4.605064704,4.70907566,4.650539493
246243,9.807203127,9.783647637,8.918571295,8.912468567,9.772298472,9.195223061,9.774515871,9.596146266,9.277091975,9.245108466
247,3.849154526,4.229203055,3.895562814,3.917811607,4.024005909,4.165067909,4.032415102,3.908817117,4.001498623,4.070933173
2475,5.43344324,5.580779711,5.533050037,5.48062113,5.491750408,5.376077269,5.750435751,5.754133557,5.602949861,5.682496864
2487,4.274942756,4.054540594,4.388574064,4.697881232,4.201577482,4.278003781,4.203931567,4.283592838,4.220476717,4.33453487
2491,8.086258376,8.253016814,5.814692393,6.064727849,7.154209163,6.603405049,8.228675706,8.106264696,7.066728089,7.414295118
2494,7.768648613,7.647012758,4.142655948,4.050042198,7.145077814,6.950691874,7.084541132,7.190750946,7.774305686,6.638929603
2495,10.42177122,10.46442994,11.61040808,11.6380603,11.19034149,12.39849371,10.1510761,10.21981579,11.34988724,11.43972428
25,8.941355483,8.938661731,8.599964294,8.549313956,9.228591749,9.123835712,8.902776499,8.811662674,8.827045357,8.893530326
2509,12.20577049,12.04444974,12.59887667,12.58907877,12.47920503,12.93269772,12.06927081,12.17686395,12.35744447,12.51780638
251,4.167511065,4.361802568,4.282173036,4.003093089,4.163376686,4.104415755,4.151375816,4.395762624,3.993063122,4.136481133
2512,12.41266711,12.31269242,13.01907375,13.04689012,12.83252502,13.34563043,12.57184708,12.53253284,12.85564983,13.02786304
2515,3.551811687,3.494749186,3.520666456,3.48646487,3.389442372,3.513739884,3.531850155,3.608931758,3.603676226,3.57434253
2517,7.219656145,6.801494601,7.461392536,7.53061597,7.517939862,8.019603118,6.620124692,6.407625424,8.057720114,7.616779526
2520,3.936741057,4.233194061,3.950039893,3.985072624,4.250571569,4.07409823,3.920160046,4.047258061,4.102665002,3.919853344
2521,9.247383009,9.455550949,8.106118551,8.172032444,8.798356379,8.604712275,8.95579667,9.040627817,8.843285798,8.682251267
2523,5.580840306,5.374199997,5.312116221,5.357816941,5.680615978,5.45323908,5.739781353,5.856481676,5.498004022,5.515284585
2524,4.031618633,4.026405025,4.143081376,4.28033995,4.082600367,4.223730056,4.200373248,4.094008411,3.922493545,4.019024024
2525,3.887815295,3.880105456,3.631508434,3.655820514,3.868825089,3.694252773,3.717387688,3.739238143,3.712279179,3.642080616
2526,5.145782058,5.35924916,5.835301075,5.65194515,5.46634482,5.337643681,5.634209647,5.793880172,4.982412644,5.481035467
2530,9.163911432,9.306910088,7.368474386,7.181574992,8.8501262,8.335985258,9.424860496,9.632306121,8.529592178,8.80861437
2531,8.101838839,8.27817821,8.700555406,8.877213249,8.542711727,8.590395326,8.417909922,8.412935503,8.302382057,8.226788091
253143,4.312579316,4.645398736,4.137215884,4.216825808,4.271920964,4.369352922,4.492041481,4.284657746,4.323071085,4.414883835
253190,3.928940011,4.159882061,4.0888901,3.88001974,3.953320145,4.096464928,4.212360731,4.04587954,4.001000536,4.290374225
2533,3.929371731,3.978152928,4.219584083,3.842588731,4.111530607,3.912126029,4.017385782,3.995999066,3.993578334,4.072675793
2534,7.124516942,6.925493781,7.682873492,7.703157199,7.071216791,7.485720897,7.138433005,7.125743284,6.739276214,7.276608512
253461,8.24967069,8.282793725,8.741431955,8.811939526,8.769037709,8.585119887,8.28617443,8.427101352,9.105471544,8.200511858
2535,4.188579701,4.429416217,4.106665567,3.946848217,4.420994425,4.685261597,3.619696046,3.685869758,3.837447065,4.440824793
2537,7.655721262,7.517586116,8.093269179,8.47374093,7.649395026,8.442926986,7.746226515,7.9065767,9.243351216,9.064720479
253725,9.698775814,9.747310297,10.161263,10.32040066,9.997329144,10.32418522,9.09970456,9.167741225,9.936252049,9.339347656
253782,7.734348943,7.517619198,8.603402952,8.487283543,6.820730898,6.306017024,7.004345982,7.136813657,6.5750251,6.53729898
2539,9.197166237,9.018066312,9.443229262,9.498963599,9.591934906,10.37475578,9.572509099,9.55367272,9.588559049,10.2250347
253943,9.648147216,9.764854046,9.860463844,9.885503414,9.786590652,9.928641495,9.568406471,9.683962891,9.709399465,9.596843393
253959,7.37019556,7.131541594,7.241940401,7.461363201,7.053277162,7.069554016,6.854338965,7.17022994,7.197666248,7.107482322
253980,4.817830707,4.756783615,4.634028583,4.713796587,4.752014228,4.837976478,4.367647405,4.411172306,4.644988581,4.649537057
253982,5.483243679,5.550955821,4.764109939,5.078420804,5.103367598,5.142032306,5.172794945,5.139877197,4.939840985,5.131335273
254102,5.620957656,6.253978695,5.502015738,5.727516004,6.310416374,6.446846371,6.134894305,6.224969986,6.217818572,5.838367731
2542,6.642408326,6.570900563,6.880787234,6.930992902,6.084277354,6.907339897,6.731723986,6.814360065,6.312341337,7.039791135
254394,7.193242056,7.137033831,7.524711477,7.609781663,7.130136963,7.056073452,6.846913378,7.028868815,7.179863557,6.523947089
254531,6.898750928,6.613090331,6.317816408,6.282571071,7.211056009,6.941871938,6.92313444,6.970365963,6.927001319,6.719756344
2547,11.93013661,11.9282142,11.33296462,11.3315921,11.61488755,11.41539131,11.74084271,11.75494125,11.64254661,11.68700174
2548,6.193407915,6.200168162,7.1829068,7.294916265,6.410141145,7.073731203,5.593979378,5.709085698,7.234019064,6.149512507
2549,4.650250292,4.735991653,6.313868956,6.277756746,4.627817516,4.816926442,4.8097981,4.680158941,4.903704932,5.018535055
2550,5.84637085,5.974831451,5.629480559,6.194541496,5.835523277,6.48196767,6.099766152,6.397966078,6.507106217,6.807463817
255057,3.795402639,3.801483988,3.73933615,3.581893413,3.759574213,3.58259563,3.703737233,3.578932203,3.585510405,3.558722036
2551,7.60360886,7.589860596,7.758187289,7.897904787,7.053164638,6.942273906,7.033536188,7.057473023,7.162608675,7.149152937
2553,9.224704961,9.368158337,9.718664553,9.878764006,9.159191809,9.503461462,9.432723471,9.586559191,9.521456952,9.825851244
2555,3.778957611,3.745288328,3.576574073,3.716342258,3.613339944,3.616438219,3.647619079,3.558696714,3.593926776,3.591199653
2560,3.567705242,3.70759393,3.52484357,3.582911342,3.615099511,3.74498431,3.834264304,3.568679433,3.70751275,3.669615839
2562,3.779449541,3.751221002,3.484919706,3.555421626,3.553805934,3.490244241,3.59025416,3.697381058,3.559565687,3.437809288
256227,9.549844854,9.60769792,6.948149519,6.830376835,8.754616401,8.344433776,9.384000195,9.370771711,8.866409277,8.809370237
256364,6.691436163,6.35856771,6.624107258,6.586773575,6.924280804,6.839953121,6.677325724,6.718432153,6.775536832,6.667870516
256949,5.151653464,5.086215678,8.307326369,8.513895545,5.744062259,6.230992167,5.161517883,5.186602751,5.750794807,5.920649802
256987,7.44112631,7.600721188,8.539905617,8.671805513,7.533640383,7.997413223,7.151820318,7.149265916,7.550061398,7.557423122
2570,4.291501023,4.314361099,4.503117683,4.466291009,4.387320671,4.504074541,4.49303167,4.329040545,4.359842448,4.425159274
25758,5.256602565,5.352407536,5.843085346,5.674813622,7.554886229,6.738233114,7.576459225,7.561216801,6.695297779,6.731393267
25770,4.167940788,4.081812783,4.064232612,4.181190649,3.948013394,3.818026805,3.911484486,3.951209016,3.897210343,3.889439464
25771,6.780526461,6.829500289,7.208298377,7.23376293,6.987712957,6.893031331,6.719654558,6.671718342,7.120564997,7.041895415
25776,9.322390394,9.142337742,9.358905927,9.228580188,9.374785516,9.345692983,8.862395723,8.803295811,9.365984252,8.977723177
25777,8.171460989,8.280316241,8.623859666,8.60529411,8.311027307,8.351598145,8.738289911,8.549942317,8.240776952,8.296405267
25778,5.694395434,5.813249269,6.036081425,6.031241948,5.832962503,6.205618706,5.717592096,5.24228106,6.198081397,5.900529919
25780,6.575074408,6.514355037,9.458655283,9.514139448,5.603829824,6.099431764,6.345966892,6.637969402,6.717299534,6.612949403
25786,6.197253739,6.365406841,5.826311818,5.903170371,5.796377839,5.837475292,5.882017163,6.198210442,5.582530062,5.556383763
25788,7.405982064,7.491249964,5.466580999,5.633803477,6.521089085,6.047774079,6.718796737,7.020835373,6.269626469,6.55925265
25792,6.861042978,6.423405191,6.536892443,6.666097542,6.483318853,6.805499926,6.357777044,6.859321744,6.607960981,6.725883544
25793,9.920979993,9.867483206,10.08385697,9.968363113,9.866045434,9.897679551,9.829293827,9.801115629,9.979649591,9.839974391
25794,3.782081497,3.739414007,3.821304244,3.702184963,3.610523801,3.607674674,3.715417758,3.600742448,3.785108917,3.573133577
25796,9.318278401,9.322460896,10.11674944,10.17390352,9.479723313,9.984394472,9.429645266,9.312164017,10.0452431,9.936686464
25797,7.333144002,7.123632733,4.381337314,4.033784514,8.618613287,8.874201956,8.087959191,8.100487777,9.022115325,8.577075877
25799,5.436673977,5.866312381,5.682415323,5.812060802,5.821349618,5.917332229,5.974704839,5.923478423,5.834916065,5.889163755
2580,9.215118861,9.209049604,9.243680922,9.154361242,9.141090964,9.042768003,9.085231763,9.011212503,9.120946692,8.99307172
25800,8.708474169,8.845463349,8.972667514,8.912321661,9.209099521,8.854920588,8.795702806,8.724055051,8.734844193,8.24097821
25801,6.188566353,5.993602956,3.946267449,3.672732463,5.501688058,6.118675772,5.82354548,5.93528433,6.484949935,6.986600734
25804,9.827283226,9.709554583,9.392275048,9.510132454,9.224736886,9.638564027,9.736224515,9.803892007,9.692733223,9.758419248
25805,6.386752999,6.267781901,6.683697926,6.78039264,7.13363236,6.614903855,6.53488423,6.801401884,7.319769147,6.551319076
25806,3.970683655,3.69161662,3.978948645,3.873306281,3.999931004,3.956421524,3.901036056,3.677656712,4.309053392,3.883250635
25807,4.934807854,5.18284481,5.163779809,5.146291206,5.270727464,5.246546668,5.040321517,5.230135045,5.30029465,5.24710894
25809,7.04253975,6.906515113,7.70970225,7.892757828,7.655050786,7.863128055,6.774035633,7.063312188,7.759866614,7.354118856
2581,8.296035212,8.375323012,8.910649095,8.987936863,9.411573896,8.961121034,8.527133942,8.499130675,9.209679114,8.88811637
25813,10.29111082,10.35987902,9.802779044,10.07190059,10.01819941,9.90346852,9.958871142,9.993599267,10.27159109,10.00960034
25814,6.912249597,6.682249373,7.032321839,6.969524383,7.102665418,6.356087676,6.722821173,6.836953073,6.725008087,6.828028238
25816,7.243056543,7.434423889,6.795167437,6.647831989,7.282928125,7.714755303,7.140411416,7.182735922,7.247523814,7.610356598
25818,4.454341763,4.56166356,4.570257864,4.570922047,4.767518734,4.225528585,4.457348917,4.624224757,4.443742602,4.461106571
25819,5.055423498,5.174255986,4.656035252,4.92984841,4.996175859,5.06377498,4.910094256,4.935905902,4.966526435,4.875367754
2582,7.425388793,7.342345042,6.124337714,6.013041992,7.545766211,7.127359781,7.309004245,7.372493439,7.129917117,7.375132002
25820,7.675922482,7.522674419,7.637983754,7.76804951,7.584588672,7.456701527,7.124241823,7.304159072,7.755981966,7.534490417
25821,8.544244708,8.827070842,8.510629226,8.506613794,8.585649505,8.772362153,8.751944333,8.847259447,8.542215279,8.721845685
25822,5.155396959,5.468203111,5.558574398,5.043307912,5.329376026,5.432235081,5.474772476,5.512792935,5.980495483,5.935548553
25825,8.201626152,8.11004517,10.17110373,10.29916369,9.317214241,9.839472159,9.148791405,9.070051667,9.330781096,9.368200683
25827,7.180035894,7.011074334,7.156179075,7.094756513,6.937254413,7.706596454,6.731204441,6.643436796,7.552729078,7.169811222
25828,8.900594669,8.828022046,8.631213419,8.670096801,8.848300432,8.695246143,8.695905538,8.642573144,8.831157403,8.645599733
25829,8.949517449,8.961364731,8.845400865,8.949670706,9.238703523,9.045709515,8.939568757,8.914063995,8.940504117,8.831750969
2583,4.059540387,3.963298081,3.944826159,4.119643516,4.198805919,4.263938552,4.194154032,4.20005769,4.20977695,4.281839399
25833,3.850401316,3.927837555,4.178527737,4.021839352,4.01800894,3.982722248,3.904426212,3.906141861,3.796633101,4.157776861
25834,3.841469117,3.776760299,3.689949151,3.99390735,3.830474888,3.751760235,3.95697482,3.900319386,3.914073174,3.771218659
25836,7.931113834,7.781047979,7.726099345,7.844253737,7.918596719,7.635202662,7.943011285,7.922875833,7.518167871,7.561976025
25837,3.86838542,3.767488273,3.989705821,3.86998842,3.870634877,3.963699801,3.891445724,3.775220613,3.930559339,4.039236959
25839,6.715939866,6.758927131,6.871629552,6.792407931,6.974126304,6.976909307,6.688423991,6.675054602,6.909167869,6.832533878
2584,4.982512488,5.128493761,4.975188553,5.099616679,5.29981531,4.853007477,4.939250151,5.012736673,5.224102382,5.17004842
25840,8.84735699,8.56345255,9.964662457,10.08427782,7.483580893,8.70966968,8.946875551,9.04437293,9.422341964,9.995319382
25841,4.700128466,4.660665072,4.947110293,5.050659775,5.181206569,4.900171494,5.032830019,4.8090722,4.936449788,4.849769999
25842,9.916204507,9.852460368,10.05450131,10.19058327,9.592238686,10.17342263,9.512036559,9.5877061,9.474718833,9.76825545
25843,9.710279718,9.700941515,9.796244599,9.760650357,9.749587045,9.559691404,9.737176793,9.727670775,9.553983383,9.63514241
25844,8.718540711,8.716619346,9.014436078,9.032527369,8.772044742,8.863877531,8.529922194,8.447885772,8.598071075,8.48475523
25847,10.8832508,10.93992683,11.10719419,11.11961928,11.15834243,11.16479357,10.51794588,10.46504513,10.9878266,10.40683442
25849,4.917926713,4.624865485,4.504642884,4.661912056,4.837551401,4.686633616,5.015329324,4.833213355,4.803489228,4.645984901
2585,8.006609431,7.842944428,7.20854338,7.429610289,7.83944415,7.3162606,7.773824054,7.70047035,7.394355177,7.571432342
25850,3.997745932,4.078687921,4.766912706,5.256182217,4.119916304,4.31600129,4.092854109,4.097139013,4.298175524,4.559271894
25852,5.589237685,5.586536343,5.462322322,5.300900054,5.443069507,5.250576099,5.670477725,5.542549806,5.230446914,5.60913528
25854,3.644227761,3.617617461,3.534265714,3.560538248,3.806367053,3.725925183,3.449705467,3.506780476,3.681474062,3.524356596
25855,8.689915691,8.700663322,7.943802388,7.795175482,8.294484216,8.094032068,8.474560505,8.308973399,8.426445012,7.983746107
25859,4.587242096,4.234058505,4.178665206,4.237441033,4.325741203,4.263215517,4.375490585,4.256842439,4.436020716,4.35343779
25861,4.403222324,4.56651814,4.333356336,4.707608576,4.385067957,4.471249477,4.339660353,4.378182461,4.342022939,4.397690479
25865,7.248044954,7.04733985,7.444904551,7.356542594,7.050656912,7.31059203,7.437307428,7.254502988,7.490415213,7.892632931
25873,12.02965774,11.85355202,12.07539343,12.10563108,11.85199941,12.00228119,11.83444193,11.96665428,12.0967253,12.10364626
25874,9.38668208,9.530231538,9.486461079,9.48280871,9.744370911,9.645740905,9.724708931,9.616050821,9.576922158,9.706280082
25875,7.779149123,7.97556695,9.030291593,9.056404638,7.507475967,8.714306142,7.940613717,7.847078357,8.617902697,8.873524309
25876,4.076328006,4.132904904,3.963056868,3.880219023,3.848679749,3.936139654,3.769660789,3.739209937,3.98841426,3.833669185
25878,3.832759851,3.543049273,3.66503469,3.778906252,3.939320193,3.57012358,3.572237788,3.773150636,3.797072226,3.655809393
25879,3.850470853,3.902556212,3.811619566,3.816984457,3.832898706,4.042880802,3.95715877,4.0043039,4.456102325,4.067367844
2588,7.03912154,7.077869035,7.990015575,8.167248313,8.225037167,8.216346222,7.723703318,7.414435035,8.028862533,7.632577148
25880,7.293763223,7.392451534,6.80211575,6.880714412,7.150704467,6.982623558,7.042103837,7.108897669,7.089537331,6.977611768
25888,5.615322371,5.458951838,5.185815751,5.208616424,5.32408875,5.540470373,5.622411976,5.324577694,5.271737129,5.544416557
2589,12.11663663,11.97561635,11.81472089,11.88947066,11.65381535,11.69445352,11.92090829,11.72396949,11.56434013,11.79394245
25890,3.765535443,3.683343023,4.05903731,4.203159467,4.147463205,4.055668676,4.033826891,3.967406799,4.102535602,4.149356999
25891,4.587429387,4.408924748,5.284027893,4.770039809,4.547376045,4.45497759,4.350960607,4.319251789,4.48042715,4.492697862
25895,6.136724943,6.022602859,7.096140947,7.047394739,6.201987457,6.639533979,6.398391343,6.573262095,6.479528292,6.830153383
25896,8.356100349,8.24475434,7.907319556,7.859474648,8.097560642,7.663213308,8.241610889,7.998612247,7.600190382,7.629697998
25897,6.573533376,6.498960937,7.326688543,7.241117313,6.324151532,6.634776258,6.03870364,5.96668336,6.794048289,6.342630075
25898,5.35851826,5.61802113,5.71328538,5.838681137,4.887502911,5.118558194,4.937768807,5.203680455,4.984366934,5.202361098
2590,7.628831888,7.39582819,6.909359963,7.235333428,8.274943265,7.795071331,7.801542809,7.741668712,7.787657226,7.461416999
25900,7.432438747,7.563303743,8.829870195,8.751741023,7.819291306,8.73987017,8.033615466,7.887033759,8.373415078,8.35694678
25901,8.562250153,8.543914898,9.227124232,9.217793998,8.272515775,9.179986177,8.461526092,8.407617098,8.475886046,9.107438358
25903,3.90312377,4.025428806,4.227029728,4.295167226,4.152506484,4.055470625,4.096212927,4.007396643,4.093857061,4.073668235
25906,8.810427375,8.769861605,7.936922183,7.778448131,8.463953854,8.218445407,8.581428946,8.602103848,8.552628378,8.363064802
25907,6.903200607,7.131012769,6.569734535,6.474344503,6.258709889,5.794243456,6.165110699,6.145922674,5.922125399,5.117119034
25909,8.689108605,8.112903106,7.763527222,7.85008564,7.98430252,7.502234468,8.29037776,8.393791606,7.72359906,8.085239015
2591,3.957298081,3.851246903,3.844554597,4.040760876,4.064519934,3.886440028,4.128910693,3.893583432,4.322400669,3.985063178
25913,8.325835453,8.407542366,8.485440061,8.443878637,7.925934368,8.50734495,8.137440909,8.294587524,8.331148034,8.548172407
25915,9.4151573,9.216159304,9.386838541,9.442889436,9.787091979,9.376632874,9.48375664,9.473654843,9.685377146,9.711996855
259173,5.391063757,5.743195497,5.721970572,5.293208216,6.254276071,6.023716828,5.805315442,5.546710161,5.746474168,6.058452031
259197,4.556959339,4.544739195,4.497528627,4.456938907,4.506423726,4.277354536,4.377106569,4.359005755,4.525265707,4.404956851
2592,6.887205638,6.659747122,7.458651613,7.539570377,6.866420801,7.390563084,6.54475832,6.53603901,7.341117702,7.339684221
25920,7.979365768,7.892058498,7.675111208,7.695023446,7.763456317,7.871141284,7.709894641,7.790247733,7.819694053,7.734648257
259217,3.561131306,3.692186465,3.876328594,3.732828157,3.720378112,3.756659326,3.788877009,3.699205158,4.001692635,3.797709404
259230,8.02790262,7.949327326,8.939572564,9.07121017,8.164640337,7.778609948,7.877208726,8.080526957,7.159793846,7.539917433
25924,7.55187921,7.806421021,6.842316309,7.015409405,5.668678283,6.356477716,7.377084682,7.572099135,6.197924015,8.186246931
25926,10.56238717,10.64275759,9.728560701,9.746834348,10.33917714,9.851669329,10.59968699,10.50891499,10.14266374,10.06527648
259266,9.726033906,9.753419956,8.298699561,8.361310229,8.364978503,8.625635195,9.938520818,10.00244971,8.881766305,9.565134248
2593,6.313309142,6.382541822,5.988681444,6.074242709,6.02035734,6.505949881,5.799258885,5.386505132,6.609306207,6.346276912
25932,11.32766262,11.26109086,11.02210902,10.96905912,11.61111072,11.53144119,11.5576856,11.51336032,11.62403806,11.38693691
25936,9.42477407,9.506817484,9.350384492,9.401548888,9.190534722,9.253809158,9.526406578,9.515988895,9.438068022,9.360625324
25937,9.626801506,9.523496684,9.922983744,10.01653498,9.789473542,9.235655611,9.192265054,9.218633833,9.345643494,9.125079274
25939,6.698308179,6.809607777,5.653522213,5.932017766,5.978448403,6.420100062,6.875252862,6.975349566,6.431400767,6.879305901
25940,10.97015447,10.96673409,10.39874907,10.46449799,11.13614933,10.61383175,11.01788741,11.07086326,10.78102823,10.78922012
25941,9.446079175,9.224040243,9.698950601,9.697778426,9.439471252,9.746584393,8.642139381,8.879686181,9.540597019,9.278560423
25945,7.386328076,7.017207015,8.558022,8.299339913,8.47435205,8.279069941,7.883330666,7.884880697,7.135217736,7.846820288
25948,9.003294822,8.858414364,8.838757873,8.95637463,8.662757443,8.356423741,8.811744586,8.685808714,8.212514798,8.533498383
25949,9.382393001,9.302602648,9.896615722,9.962040208,9.433381847,9.95958078,9.267172231,9.239499139,9.633601452,9.738422743
25950,8.149641547,8.128704011,8.260686548,8.401893203,7.73712222,8.189061855,7.841297931,8.065502141,7.973935902,8.240962519
25956,4.539165919,4.549027587,5.385819911,5.406193968,4.65529942,5.054927154,4.607322587,4.635185226,4.95022254,5.277166778
25957,7.721315824,7.089473361,8.328265251,8.614052156,6.932640883,7.680713813,7.341828658,7.195626854,7.774893171,7.822229479
25959,8.102415396,8.193705677,9.222905361,9.289664028,8.454213619,8.717558483,8.212562741,8.182131424,8.302003464,8.157210873
2596,3.93590985,4.062965469,4.02064214,4.107143228,4.158095182,4.034330555,4.146388905,3.809956253,4.127555954,4.194080292
25960,5.840997835,6.076646539,8.43791915,8.43395722,6.190720151,6.050790996,5.906785973,5.729899409,6.266629597,6.510781467
25961,6.99579375,6.834138515,4.858740016,5.060372865,5.247160583,5.242586175,6.166594702,5.954224976,5.491001296,5.721248485
25963,8.516275918,8.390843777,8.682343939,8.792143018,8.339128926,8.509023471,8.314307963,8.552274567,8.087990602,8.118217842
25966,8.074514022,8.199032294,8.41948449,8.379360129,7.302508091,8.173451466,8.139738222,8.051618241,8.698472928,8.698267429
2597,13.60121481,13.67558387,13.35301293,13.33559899,13.59028228,13.65476629,13.64485539,13.58541209,13.62715217,13.54519287
25970,6.394589033,6.302908037,6.74421293,6.616854032,6.350603488,6.437629778,6.299851376,6.270436003,6.674860249,6.615294962
25972,9.418943649,9.630945783,10.05727651,10.09311867,9.601710373,9.877487435,9.583756634,9.590707541,9.558974344,9.694192406
25974,6.220517894,6.165160864,6.009832351,5.72605454,5.947147561,6.071390629,5.806361768,6.027407229,6.009377339,5.916105039
25976,9.730594211,9.817586331,9.377072506,9.14889905,10.13069878,10.08511031,9.700140279,9.707729438,8.756405612,9.286018246
